GeneID	GeneName	Chromosome	Start	End	Strand	Biotype
ENSG00000280248	CTD-2047H16.3	17	80339898	80342058	+	TEC
ENSG00000263069	CTD-2047H16.4	17	80351828	80415168	-	antisense
ENSG00000173818	ENDOV	17	80415165	80438086	+	protein_coding
ENSG00000264961	MIR4730	17	80419418	80419493	+	miRNA
ENSG00000260369	CTD-2526A2.2	17	80453735	80454729	-	lincRNA
ENSG00000279273	CTD-2526A2.4	17	80463451	80465593	-	TEC
ENSG00000171246	NPTX1	17	80467148	80477843	-	protein_coding
ENSG00000262000	CTD-2526A2.5	17	80515215	80515389	+	processed_pseudogene
ENSG00000271340	CTD-2526A2.6	17	80515657	80515812	+	processed_pseudogene
ENSG00000213128	RPL32P31	17	80542203	80542605	+	processed_pseudogene
ENSG00000141564	RPTOR	17	80544819	80966371	+	protein_coding
ENSG00000232083	RPL31P7	17	80602549	80602926	-	processed_pseudogene
ENSG00000262833	RP11-28G8.1	17	80801640	80805632	-	antisense
ENSG00000262313	CTD-2561B21.4	17	80940418	80942033	-	antisense
ENSG00000262662	CTD-2561B21.3	17	80960766	80961713	-	antisense
ENSG00000261924	CTD-2561B21.5	17	80966239	80971213	-	antisense
ENSG00000240270	RPL12P37	17	80976454	80976948	+	processed_pseudogene
ENSG00000176108	CHMP6	17	80991598	81009517	+	protein_coding
ENSG00000263218	CTD-2561B21.7	17	80999509	81000130	-	antisense
ENSG00000280351	CTD-2561B21.8	17	81003335	81005132	+	TEC
ENSG00000262873	CTD-2561B21.11	17	81017969	81020011	-	lincRNA
ENSG00000262098	CTD-2561B21.10	17	81023545	81025503	-	lincRNA
ENSG00000226137	BAIAP2-AS1	17	81029130	81034881	-	lincRNA
ENSG00000175866	BAIAP2	17	81035122	81117432	+	protein_coding
ENSG00000181409	AATK	17	81117295	81166077	-	protein_coding
ENSG00000207736	MIR657	17	81125276	81125373	-	miRNA
ENSG00000211563	AC115099.1	17	81125870	81125978	-	miRNA
ENSG00000221025	MIR1250	17	81133196	81133308	-	miRNA
ENSG00000263167	RP11-149I9.2	17	81135771	81136256	+	antisense
ENSG00000225180	AATK-AS1	17	81165507	81183164	+	antisense
ENSG00000141577	CEP131	17	81189593	81222999	-	protein_coding
ENSG00000262115	RP11-455O6.2	17	81197393	81200288	+	antisense
ENSG00000167302	ENTHD2	17	81228277	81239091	-	protein_coding
ENSG00000260005	AC027601.1	17	81228707	81233983	+	antisense
ENSG00000224877	C17orf89	17	81239239	81241281	+	protein_coding
ENSG00000157637	SLC38A10	17	81245000	81295547	-	protein_coding
ENSG00000276101	RP11-455O6.8	17	81251194	81251803	+	antisense
ENSG00000279187	RP11-455O6.5	17	81262920	81265401	+	TEC
ENSG00000185168	LINC00482	17	81303771	81309248	-	lincRNA
ENSG00000185332	TMEM105	17	81311270	81330674	-	protein_coding
ENSG00000275542	RP11-455O6.9	17	81339183	81339691	-	lincRNA
ENSG00000275966	RP11-1055B8.9	17	81345476	81345966	-	lincRNA
ENSG00000263154	RP11-1055B8.2	17	81362272	81374214	+	lincRNA
ENSG00000262223	RP11-1055B8.3	17	81376001	81385360	-	lincRNA
ENSG00000274833	RP11-1055B8.10	17	81387415	81387766	+	lincRNA
ENSG00000262877	RP11-1055B8.4	17	81388126	81390256	-	lincRNA
ENSG00000266074	BAHCC1	17	81395475	81466332	+	protein_coding
ENSG00000279692	RP11-1055B8.1	17	81395609	81397144	-	TEC
ENSG00000266392	MIR4740	17	81400716	81400778	-	miRNA
ENSG00000266189	MIR3186	17	81451104	81451188	-	miRNA
ENSG00000263271	RP11-1055B8.8	17	81461013	81461937	-	antisense
ENSG00000278200	RP13-766D20.4	17	81480523	81481570	-	lincRNA
ENSG00000184009	ACTG1	17	81509971	81523847	-	protein_coding
ENSG00000266077	AC139149.1	17	81511026	81511109	-	miRNA
ENSG00000229947	RP13-766D20.1	17	81513063	81513184	+	unitary_pseudogene
ENSG00000229848	RP13-766D20.2	17	81514047	81527776	+	antisense
ENSG00000186765	FSCN2	17	81528396	81537130	+	protein_coding
ENSG00000185504	FAAP100	17	81539885	81553961	-	protein_coding
ENSG00000182446	NPLOC4	17	81556887	81648465	-	protein_coding
ENSG00000207021	Y_RNA	17	81573490	81573602	+	misc_RNA
ENSG00000182612	TSPAN10	17	81637171	81648749	+	protein_coding
ENSG00000185527	PDE6G	17	81650459	81663112	-	protein_coding
ENSG00000204237	OXLD1	17	81665036	81666635	-	protein_coding
ENSG00000185298	CCDC137	17	81666364	81673904	+	protein_coding
ENSG00000263853	AC139530.1	17	81676001	81676086	+	miRNA
ENSG00000214087	ARL16	17	81681174	81683924	-	protein_coding
ENSG00000185359	HGS	17	81683326	81703138	+	protein_coding
ENSG00000277784	MIR6786	17	81693757	81693869	+	miRNA
ENSG00000275902	RP13-1032I1.11	17	81697025	81697714	-	antisense
ENSG00000262049	RP13-1032I1.7	17	81701324	81703300	-	antisense
ENSG00000262814	MRPL12	17	81703357	81707526	+	protein_coding
ENSG00000262660	RP13-1032I1.10	17	81703371	81720539	+	protein_coding
ENSG00000183048	SLC25A10	17	81712236	81721016	+	protein_coding
ENSG00000281517	Metazoa_SRP	17	81718849	81719095	-	misc_RNA
ENSG00000215644	GCGR	17	81804132	81814013	+	protein_coding
ENSG00000225663	FAM195B	17	81822361	81833302	-	protein_coding
ENSG00000182676	PPP1R27	17	81833492	81835050	-	protein_coding
ENSG00000185624	P4HB	17	81843159	81860694	-	protein_coding
ENSG00000262831	RP11-498C9.2	17	81843165	81843958	+	antisense
ENSG00000278876	RP11-498C9.4	17	81862778	81863102	+	TEC
ENSG00000262413	RP11-498C9.3	17	81867721	81868552	+	antisense
ENSG00000141522	ARHGDIA	17	81867721	81871406	-	protein_coding
ENSG00000263731	RP11-498C9.15	17	81878425	81881106	-	lincRNA
ENSG00000263859	RP11-498C9.16	17	81878667	81879557	+	lincRNA
ENSG00000183684	ALYREF	17	81887844	81891586	-	protein_coding
ENSG00000141552	ANAPC11	17	81890790	81900991	+	protein_coding
ENSG00000183979	NPB	17	81900745	81902905	+	protein_coding
ENSG00000185813	PCYT2	17	81900965	81911464	-	protein_coding
ENSG00000187531	SIRT7	17	81911939	81921323	-	protein_coding
ENSG00000197063	MAFG	17	81918270	81927714	-	protein_coding
ENSG00000264769	RP11-498C9.12	17	81922899	81924511	+	antisense
ENSG00000265688	MAFG-AS1	17	81927829	81930753	+	antisense
ENSG00000183010	PYCR1	17	81932384	81942412	-	protein_coding
ENSG00000263585	RP11-498C9.13	17	81932398	81933058	+	antisense
ENSG00000185105	MYADML2	17	81939645	81947233	-	protein_coding
ENSG00000235296	AC137723.5	17	81941869	81947601	+	antisense
ENSG00000185269	NOTUM	17	81952507	81961840	-	protein_coding
ENSG00000264735	RP11-498C9.17	17	81965632	81966589	-	lincRNA
ENSG00000169696	ASPSCR1	17	81976807	82017406	+	protein_coding
ENSG00000169689	STRA13	17	82018702	82024107	-	protein_coding
ENSG00000169683	LRRC45	17	82023302	82031151	+	protein_coding
ENSG00000275682	AC137723.1	17	82024633	82024692	+	miRNA
ENSG00000169750	RAC3	17	82031624	82034204	+	protein_coding
ENSG00000169738	DCXR	17	82035136	82037732	-	protein_coding
ENSG00000279372	RP11-1182P23.5	17	82035403	82035800	-	TEC
ENSG00000264569	RP13-650J16.1	17	82037905	82039380	+	antisense
ENSG00000169733	RFNG	17	82047902	82051831	-	protein_coding
ENSG00000169727	GPS1	17	82050691	82057470	+	protein_coding
ENSG00000169718	DUS1L	17	82057506	82065887	-	protein_coding
ENSG00000169710	FASN	17	82078333	82098332	-	protein_coding
ENSG00000176155	CCDC57	17	82101460	82212830	-	protein_coding
ENSG00000265678	RP11-1376P16.2	17	82153430	82154815	+	antisense
ENSG00000266654	RP11-1376P16.1	17	82160056	82160452	+	antisense
ENSG00000264548	RP13-516M14.2	17	82214227	82217352	+	antisense
ENSG00000141526	SLC16A3	17	82228397	82261129	+	protein_coding
ENSG00000275505	MIR6787	17	82236668	82236728	+	miRNA
ENSG00000141551	CSNK1D	17	82239023	82273731	-	protein_coding
ENSG00000275888	RP13-516M14.10	17	82244770	82245591	+	antisense
ENSG00000280407	RP13-516M14.8	17	82249067	82251844	+	TEC
ENSG00000265692	RP13-516M14.4	17	82290046	82292814	-	lincRNA
ENSG00000260563	RP13-516M14.1	17	82293716	82294910	+	lincRNA
ENSG00000173762	CD7	17	82314868	82317602	-	protein_coding
ENSG00000141574	SECTM1	17	82321024	82334074	-	protein_coding
ENSG00000182459	TEX19	17	82359247	82363776	+	protein_coding
ENSG00000278964	RP13-20L14.2	17	82362349	82363196	-	TEC
ENSG00000181408	UTS2R	17	82374230	82375586	+	protein_coding
ENSG00000260011	RP13-20L14.1	17	82381110	82382690	-	lincRNA
ENSG00000181396	OGFOD3	17	82389223	82418637	-	protein_coding
ENSG00000264812	RP13-20L14.4	17	82400703	82401382	-	sense_intronic
ENSG00000201239	Y_RNA	17	82417226	82417321	+	misc_RNA
ENSG00000169660	HEXDC	17	82418318	82442645	+	protein_coding
ENSG00000279066	HEXDC-IT1	17	82425498	82427310	+	sense_intronic
ENSG00000178927	C17orf62	17	82442589	82450829	-	protein_coding
ENSG00000265458	RP13-20L14.6	17	82454273	82458521	-	antisense
ENSG00000141562	NARF	17	82458180	82490537	+	protein_coding
ENSG00000279744	RP13-20L14.10	17	82462601	82464255	+	TEC
ENSG00000266445	RP13-991F5.2	17	82476597	82477924	-	antisense
ENSG00000266236	NARF-IT1	17	82482098	82483388	+	sense_intronic
ENSG00000141568	FOXK2	17	82519713	82644662	+	protein_coding
ENSG00000265136	RP13-638C3.6	17	82576616	82577391	-	processed_pseudogene
ENSG00000262652	RP13-638C3.2	17	82578023	82578616	+	sense_intronic
ENSG00000262147	RP13-638C3.3	17	82587313	82588411	-	antisense
ENSG00000261845	RP13-638C3.4	17	82602989	82604178	-	antisense
ENSG00000141580	WDR45B	17	82614562	82648553	-	protein_coding
ENSG00000279613	RP13-638C3.5	17	82648849	82650657	+	TEC
ENSG00000141542	RAB40B	17	82654973	82698728	-	protein_coding
ENSG00000266107	MIR4525	17	82668233	82668307	-	miRNA
ENSG00000263063	RP11-388C12.1	17	82713908	82716255	-	lincRNA
ENSG00000141560	FN3KRP	17	82716683	82730328	+	protein_coding
ENSG00000280575	AC024361.1	17	82718516	82718640	-	protein_coding
ENSG00000263321	RP11-388C12.5	17	82729164	82734143	-	lincRNA
ENSG00000167363	FN3K	17	82735575	82751197	+	protein_coding
ENSG00000262410	RP11-388C12.8	17	82745068	82745709	+	sense_intronic
ENSG00000141556	TBCD	17	82752064	82945922	+	protein_coding
ENSG00000264383	AC068014.1	17	82777954	82778039	-	miRNA
ENSG00000265461	AC068014.2	17	82778477	82778574	-	miRNA
ENSG00000263098	RP11-567O16.1	17	82795486	82796095	-	antisense
ENSG00000141579	ZNF750	17	82829435	82840578	-	protein_coding
ENSG00000262663	RP11-497H17.1	17	82918282	82918785	+	lincRNA
ENSG00000175711	B3GNTL1	17	82942155	83051810	-	protein_coding
ENSG00000262339	RP11-1197K16.2	17	82978525	82981738	+	antisense
ENSG00000176845	METRNL	17	83079691	83095119	+	protein_coding
ENSG00000274370	AC144831.3	17	83098377	83098987	+	lincRNA
ENSG00000261888	AC144831.1	17	83104255	83106910	+	lincRNA
ENSG00000279143	AC139099.7	17	83132647	83136150	-	TEC
ENSG00000262898	AC139099.4	17	83144131	83177607	+	lincRNA
ENSG00000262952	AC139099.6	17	83211996	83221190	+	lincRNA
ENSG00000262094	AC139099.5	17	83220527	83227721	-	lincRNA
ENSG00000232938	RPL23AP87	17	83226897	83240804	+	transcribed_processed_pseudogene
ENSG00000262352	AP005530.1	18	11103	15928	+	lincRNA
ENSG00000263305	AP005530.2	18	14195	16898	-	lincRNA
ENSG00000262181	FAM166AP6	18	45034	46047	+	unprocessed_pseudogene
ENSG00000173213	TUBB8P12	18	47390	49557	-	transcribed_unprocessed_pseudogene
ENSG00000282965	RP11-683L23.7	18	49815	73545	-	lincRNA
ENSG00000262081	IL9RP4	18	80140	88570	-	unprocessed_pseudogene
ENSG00000274446	RP11-683L23.6	18	94202	94330	-	processed_pseudogene
ENSG00000263006	ROCK1P1	18	109065	122219	+	transcribed_unprocessed_pseudogene
ENSG00000277521	MIR8078	18	112256	112339	-	miRNA
ENSG00000101557	USP14	18	158383	214629	+	protein_coding
ENSG00000079134	THOC1	18	214520	268050	-	protein_coding
ENSG00000263884	RP11-705O1.8	18	268148	270278	+	lincRNA
ENSG00000264514	RP11-720L2.4	18	316737	319165	+	lincRNA
ENSG00000158270	COLEC12	18	316740	500722	-	protein_coding
ENSG00000265477	RP11-720L2.2	18	423744	424416	-	sense_intronic
ENSG00000264265	RP11-14P20.1	18	508568	515294	-	lincRNA
ENSG00000177143	CETN1	18	580357	582114	+	protein_coding
ENSG00000222174	RN7SKP146	18	586517	586850	-	misc_RNA
ENSG00000079101	CLUL1	18	596988	650334	+	protein_coding
ENSG00000239158	AP001178.1	18	603166	603258	-	miRNA
ENSG00000176912	TYMSOS	18	641320	658340	-	processed_transcript
ENSG00000266456	RP11-806L2.2	18	650229	652843	+	antisense
ENSG00000263727	RP11-806L2.5	18	653985	657259	-	sense_intronic
ENSG00000176890	TYMS	18	657604	673578	+	protein_coding
ENSG00000132199	ENOSF1	18	670324	712676	-	protein_coding
ENSG00000265490	RP11-806L2.6	18	706523	707648	+	antisense
ENSG00000176105	YES1	18	721588	812546	-	protein_coding
ENSG00000266171	RP11-769O8.1	18	735746	737459	+	antisense
ENSG00000264339	RP11-769O8.2	18	738058	739444	+	antisense
ENSG00000264635	RP11-769O8.3	18	738058	739662	-	sense_intronic
ENSG00000206687	RNU1-109P	18	797989	798135	-	snRNA
ENSG00000273355	RP11-672L10.6	18	813274	813756	+	lincRNA
ENSG00000266575	BOLA2P1	18	832238	832469	+	processed_pseudogene
ENSG00000264179	RP11-672L10.5	18	856526	857045	+	processed_pseudogene
ENSG00000265671	RP11-672L10.3	18	894435	907680	-	antisense
ENSG00000265179	RP11-672L10.2	18	902766	906667	-	processed_transcript
ENSG00000141433	ADCYAP1	18	904943	912172	+	protein_coding
ENSG00000259837	RP11-672L10.1	18	926083	927993	-	lincRNA
ENSG00000272461	RP11-689C9.1	18	962592	976883	-	lincRNA
ENSG00000263551	RP11-78F17.1	18	976589	1174823	+	lincRNA
ENSG00000263505	RP11-78F17.3	18	1159198	1160404	-	processed_pseudogene
ENSG00000266251	COX6CP3	18	1176790	1177012	-	processed_pseudogene
ENSG00000132204	LINC00470	18	1254383	1408344	-	lincRNA
ENSG00000199197	RN7SKP72	18	1323794	1324085	-	misc_RNA
ENSG00000263396	RP11-288C17.3	18	1357651	1357942	+	processed_pseudogene
ENSG00000265417	RP11-288C17.1	18	1362445	1363873	-	processed_pseudogene
ENSG00000266602	RP11-476K15.1	18	1509183	1647097	+	lincRNA
ENSG00000266450	CTD-2015H3.2	18	1655177	1779955	+	lincRNA
ENSG00000264080	CTD-2015H3.1	18	1780329	1782064	+	lincRNA
ENSG00000263745	RP11-161I6.2	18	1883524	2240847	-	lincRNA
ENSG00000264189	CTD-2533G20.1	18	1927727	1929094	-	processed_pseudogene
ENSG00000101574	METTL4	18	2537525	2571509	-	protein_coding
ENSG00000238575	snoU109	18	2555358	2555492	+	snoRNA
ENSG00000266783	RP11-715F3.2	18	2561172	2562220	-	sense_intronic
ENSG00000264150	RP11-715F3.1	18	2568392	2569122	+	processed_pseudogene
ENSG00000080986	NDC80	18	2571511	2616635	+	protein_coding
ENSG00000235422	KATNBL1P3	18	2593674	2594913	-	processed_pseudogene
ENSG00000202224	Y_RNA	18	2621090	2621201	+	misc_RNA
ENSG00000200875	RNU6-340P	18	2649761	2649867	-	snRNA
ENSG00000266405	CBX3P2	18	2652170	2655395	-	transcribed_processed_pseudogene
ENSG00000101596	SMCHD1	18	2655738	2805017	+	protein_coding
ENSG00000266049	RP11-703M24.5	18	2688564	2833065	-	antisense
ENSG00000207034	Y_RNA	18	2778941	2779057	+	misc_RNA
ENSG00000132205	EMILIN2	18	2847030	2915993	+	protein_coding
ENSG00000101577	LPIN2	18	2916994	3013315	-	protein_coding
ENSG00000272625	RP11-737O24.5	18	2920966	2921685	+	antisense
ENSG00000263606	RP11-737O24.3	18	2945550	2946890	-	transcribed_processed_pseudogene
ENSG00000265907	RP11-737O24.2	18	2948238	2960756	+	antisense
ENSG00000266397	RP11-737O24.1	18	2967018	2985410	+	antisense
ENSG00000264186	SNRPCP4	18	2990652	2991078	+	processed_pseudogene
ENSG00000277447	RP11-193E15.4	18	3025069	3025387	-	processed_pseudogene
ENSG00000252258	SNORA70	18	3025434	3025566	-	snoRNA
ENSG00000101605	MYOM1	18	3066807	3220108	-	protein_coding
ENSG00000252353	RNU7-25P	18	3093568	3093629	+	snRNA
ENSG00000265399	RP13-270P17.2	18	3190397	3247277	+	antisense
ENSG00000272688	RP13-270P17.3	18	3246401	3247086	-	lincRNA
ENSG00000101608	MYL12A	18	3247481	3256236	+	protein_coding
ENSG00000264235	RP13-270P17.1	18	3255436	3261850	-	antisense
ENSG00000118680	MYL12B	18	3261909	3278284	+	protein_coding
ENSG00000266578	RP11-838N2.5	18	3284145	3327292	+	lincRNA
ENSG00000259256	RP11-838N2.3	18	3347776	3350559	-	lincRNA
ENSG00000240364	RPL31P59	18	3377916	3378247	-	processed_pseudogene
ENSG00000265243	IGLJCOR18	18	3394889	3395312	+	IG_C_pseudogene
ENSG00000243720	RPL21P127	18	3406342	3406818	-	processed_pseudogene
ENSG00000177426	TGIF1	18	3411608	3459978	+	protein_coding
ENSG00000263460	BOD1P1	18	3415145	3415580	+	transcribed_processed_pseudogene
ENSG00000266835	GAPLINC	18	3466250	3478978	+	lincRNA
ENSG00000170579	DLGAP1	18	3496032	4455335	-	protein_coding
ENSG00000241223	RN7SL39P	18	3571215	3571511	-	misc_RNA
ENSG00000266373	RP11-710M11.1	18	3580169	3580754	+	processed_pseudogene
ENSG00000177337	DLGAP1-AS1	18	3593732	3598352	+	antisense
ENSG00000262001	DLGAP1-AS2	18	3603000	3608336	+	antisense
ENSG00000266401	RP11-874J12.4	18	3653410	3656282	+	antisense
ENSG00000266513	RP11-874J12.3	18	3770017	3771430	-	sense_intronic
ENSG00000263724	DLGAP1-AS3	18	3878180	3897069	+	antisense
ENSG00000275518	MIR6718	18	3885353	3885432	+	miRNA
ENSG00000207278	RNU6-831P	18	3894699	3894805	-	snRNA
ENSG00000263878	DLGAP1-AS4	18	3962353	4013943	+	antisense
ENSG00000250933	GAPDHP66	18	3977649	3978615	-	processed_pseudogene
ENSG00000261520	DLGAP1-AS5	18	4264602	4295405	+	antisense
ENSG00000264246	RP11-138C24.2	18	4430945	4431152	+	processed_pseudogene
ENSG00000265545	RP11-183C12.1	18	4459230	4459458	+	processed_pseudogene
ENSG00000266268	RP11-172F10.1	18	4775054	5004537	-	lincRNA
ENSG00000222463	AP005138.1	18	4988092	4988169	-	miRNA
ENSG00000264775	PPIAP14	18	5002759	5003254	-	processed_pseudogene
ENSG00000265514	RP11-92G19.2	18	5081182	5095815	+	lincRNA
ENSG00000215368	BOD1P2	18	5132749	5133229	-	processed_pseudogene
ENSG00000231824	C18orf42	18	5145285	5197503	-	protein_coding
ENSG00000266153	RP11-190I17.2	18	5159332	5171026	+	lincRNA
ENSG00000265091	RP11-835E18.5	18	5232876	5238526	-	lincRNA
ENSG00000264575	LINC00526	18	5236724	5238598	-	lincRNA
ENSG00000263753	LINC00667	18	5237826	5246508	+	lincRNA
ENSG00000265188	RP11-835E18.4	18	5240255	5241167	-	processed_pseudogene
ENSG00000198081	ZBTB14	18	5289019	5297053	-	protein_coding
ENSG00000264254	CTD-3096M3.1	18	5310396	5317664	+	lincRNA
ENSG00000266288	CTD-3096M3.2	18	5381641	5385330	-	lincRNA
ENSG00000082397	EPB41L3	18	5392381	5630700	-	protein_coding
ENSG00000265316	RP11-286N3.1	18	5463627	5480975	+	antisense
ENSG00000264000	RP11-286N3.2	18	5567130	5570942	+	antisense
ENSG00000252432	AP001032.1	18	5661945	5662050	-	miRNA
ENSG00000261738	MIR3976HG	18	5748819	5876328	+	lincRNA
ENSG00000272380	MIR3976	18	5840695	5840833	+	miRNA
ENSG00000206432	TMEM200C	18	5882072	5895955	-	protein_coding
ENSG00000264449	RP11-945C19.4	18	5887487	5909122	+	antisense
ENSG00000154655	L3MBTL4	18	5954706	6415237	-	protein_coding
ENSG00000265487	RP11-793A3.1	18	5956101	5960785	+	antisense
ENSG00000200637	RNU5F-3P	18	6017723	6017839	-	snRNA
ENSG00000266846	RP11-793A3.2	18	6025091	6082455	+	antisense
ENSG00000264707	L3MBTL4-AS1	18	6256747	6260934	+	lincRNA
ENSG00000279885	RP11-637N19.1	18	6394847	6398020	-	TEC
ENSG00000199272	RNU6-349P	18	6454962	6455068	+	snRNA
ENSG00000235552	RPL6P27	18	6462144	6463015	-	transcribed_processed_pseudogene
ENSG00000266065	CTD-2124B20.2	18	6493420	6495668	+	lincRNA
ENSG00000265944	LINC01387	18	6511416	6590653	+	lincRNA
ENSG00000265174	CTD-2124B20.3	18	6557822	6558654	+	sense_intronic
ENSG00000243591	RN7SL282P	18	6601540	6601836	+	misc_RNA
ENSG00000261627	RP11-91I8.1	18	6641971	6642478	-	lincRNA
ENSG00000279479	RP11-91I8.2	18	6727053	6728981	+	TEC
ENSG00000266441	RP11-91I8.3	18	6728821	6729862	-	antisense
ENSG00000088756	ARHGAP28	18	6729718	6915716	+	protein_coding
ENSG00000263797	RP11-146G7.2	18	6873399	6875024	-	antisense
ENSG00000265933	LINC00668	18	6919496	6929966	-	lincRNA
ENSG00000264127	SCML2P1	18	6926944	6928210	+	processed_pseudogene
ENSG00000251897	RNU6-916P	18	6936912	6937020	-	snRNA
ENSG00000101680	LAMA1	18	6941744	7117814	-	protein_coding
ENSG00000265069	RP11-781P6.1	18	6954677	6957419	+	antisense
ENSG00000264475	RP11-76K13.3	18	7076817	7080123	+	antisense
ENSG00000263716	SLC25A51P2	18	7134931	7135819	+	processed_pseudogene
ENSG00000206422	LRRC30	18	7231125	7232047	+	protein_coding
ENSG00000212626	SNORA48	18	7301020	7301153	-	snoRNA
ENSG00000173482	PTPRM	18	7566782	8406861	+	protein_coding
ENSG00000221631	AP000897.1	18	7738111	7738225	-	miRNA
ENSG00000266767	RP11-678G15.2	18	7741310	7754831	-	antisense
ENSG00000264596	RP11-678G15.1	18	7814118	7815730	+	sense_intronic
ENSG00000263827	AP005118.1	18	7840937	7841060	+	miRNA
ENSG00000199856	U3	18	7995570	7995785	+	snoRNA
ENSG00000273368	RP11-376P6.3	18	8154558	8155070	+	sense_intronic
ENSG00000212067	AP005227.1	18	8227103	8227185	-	miRNA
ENSG00000266149	RP11-789C17.3	18	8360820	8367034	-	antisense
ENSG00000265413	RP11-789C17.1	18	8402847	8405161	+	sense_intronic
ENSG00000263970	RP11-789C17.5	18	8406761	8406953	-	antisense
ENSG00000266613	RFWD2P1	18	8412129	8414304	+	processed_pseudogene
ENSG00000242985	RN7SL50P	18	8471831	8472128	+	misc_RNA
ENSG00000229442	THEMIS3P	18	8486997	8513849	+	unitary_pseudogene
ENSG00000225212	AKR1B1P6	18	8545635	8546817	+	processed_pseudogene
ENSG00000206418	RAB12	18	8609445	8639381	+	protein_coding
ENSG00000266708	RP11-661O13.1	18	8635179	8636347	-	antisense
ENSG00000263935	TOMM20P3	18	8688022	8688410	-	processed_pseudogene
ENSG00000265962	GACAT2	18	8695856	8707621	-	antisense
ENSG00000168502	MTCL1	18	8705661	8832778	+	protein_coding
